#   x       y(x)         y(x)^2         classical p(x)      V
 -8.270 -0.10155985E-12  0.10314404E-25  0.00000000E+00   34.196450
 -8.260 -0.11004184E-12  0.12109206E-25  0.00000000E+00   34.113800
 -8.250 -0.11921993E-12  0.14213392E-25  0.00000000E+00   34.031250
 -8.240 -0.12915023E-12  0.16679781E-25  0.00000000E+00   33.948800
 -8.230 -0.13989324E-12  0.19570119E-25  0.00000000E+00   33.866450
 -8.220 -0.15151428E-12  0.22956577E-25  0.00000000E+00   33.784200
 -8.210 -0.16408378E-12  0.26923486E-25  0.00000000E+00   33.702050
 -8.200 -0.17767772E-12  0.31569373E-25  0.00000000E+00   33.620000
 -8.190 -0.19237807E-12  0.37009321E-25  0.00000000E+00   33.538050
 -8.180 -0.20827320E-12  0.43377726E-25  0.00000000E+00   33.456200
 -8.170 -0.22545842E-12  0.50831500E-25  0.00000000E+00   33.374450
 -8.160 -0.24403649E-12  0.59553810E-25  0.00000000E+00   33.292800
 -8.150 -0.26411820E-12  0.69758422E-25  0.00000000E+00   33.211250
 -8.140 -0.28582296E-12  0.81694762E-25  0.00000000E+00   33.129800
 -8.130 -0.30927949E-12  0.95653802E-25  0.00000000E+00   33.048450
 -8.120 -0.33462652E-12  0.11197491E-24  0.00000000E+00   32.967200
 -8.110 -0.36201354E-12  0.13105380E-24  0.00000000E+00   32.886050
 -8.100 -0.39160163E-12  0.15335184E-24  0.00000000E+00   32.805000
 -8.090 -0.42356434E-12  0.17940675E-24  0.00000000E+00   32.724050
 -8.080 -0.45808862E-12  0.20984518E-24  0.00000000E+00   32.643200
 -8.070 -0.49537583E-12  0.24539722E-24  0.00000000E+00   32.562450
 -8.060 -0.53564288E-12  0.28691330E-24  0.00000000E+00   32.481800
 -8.050 -0.57912334E-12  0.33538384E-24  0.00000000E+00   32.401250
 -8.040 -0.62606870E-12  0.39196201E-24  0.00000000E+00   32.320800
 -8.030 -0.67674976E-12  0.45799023E-24  0.00000000E+00   32.240450
 -8.020 -0.73145804E-12  0.53503087E-24  0.00000000E+00   32.160200
 -8.010 -0.79050736E-12  0.62490189E-24  0.00000000E+00   32.080050
 -8.000 -0.85423548E-12  0.72971825E-24  0.00000000E+00   32.000000
 -7.990 -0.92300588E-12  0.85193986E-24  0.00000000E+00   31.920050
 -7.980 -0.99720974E-12  0.99442726E-24  0.00000000E+00   31.840200
 -7.970 -0.10772679E-11  0.11605062E-23  0.00000000E+00   31.760450
 -7.960 -0.11636332E-11  0.13540423E-23  0.00000000E+00   31.680800
 -7.950 -0.12567928E-11  0.15795280E-23  0.00000000E+00   31.601250
 -7.940 -0.13572704E-11  0.18421830E-23  0.00000000E+00   31.521800
 -7.930 -0.14656297E-11  0.21480705E-23  0.00000000E+00   31.442450
 -7.920 -0.15824766E-11  0.25042322E-23  0.00000000E+00   31.363200
 -7.910 -0.17084626E-11  0.29188445E-23  0.00000000E+00   31.284050
 -7.900 -0.18442883E-11  0.34013994E-23  0.00000000E+00   31.205000
 -7.890 -0.19907068E-11  0.39629134E-23  0.00000000E+00   31.126050
 -7.880 -0.21485275E-11  0.46161703E-23  0.00000000E+00   31.047200
 -7.870 -0.23186205E-11  0.53760010E-23  0.00000000E+00   30.968450
 -7.860 -0.25019208E-11  0.62596077E-23  0.00000000E+00   30.889800
 -7.850 -0.26994332E-11  0.72869394E-23  0.00000000E+00   30.811250
 -7.840 -0.29122371E-11  0.84811248E-23  0.00000000E+00   30.732800
 -7.830 -0.31414923E-11  0.98689737E-23  0.00000000E+00   30.654450
 -7.820 -0.33884446E-11  0.11481557E-22  0.00000000E+00   30.576200
 -7.810 -0.36544320E-11  0.13354873E-22  0.00000000E+00   30.498050
 -7.800 -0.39408917E-11  0.15530627E-22  0.00000000E+00   30.420000
 -7.790 -0.42493668E-11  0.18057118E-22  0.00000000E+00   30.342050
 -7.780 -0.45815143E-11  0.20990273E-22  0.00000000E+00   30.264200
 -7.770 -0.49391131E-11  0.24394838E-22  0.00000000E+00   30.186450
