#   x       y(x)         y(x)^2         classical p(x)      V
  4.610  0.57860945E-02  0.33478889E-04  0.00000000E+00   10.626050
  4.620  0.55770916E-02  0.31103951E-04  0.00000000E+00   10.672200
  4.630  0.53749738E-02  0.28890343E-04  0.00000000E+00   10.718450
  4.640  0.51795411E-02  0.26827646E-04  0.00000000E+00   10.764800
  4.650  0.49905986E-02  0.24906074E-04  0.00000000E+00   10.811250
  4.660  0.48079558E-02  0.23116439E-04  0.00000000E+00   10.857800
  4.670  0.46314271E-02  0.21450117E-04  0.00000000E+00   10.904450
  4.680  0.44608310E-02  0.19899013E-04  0.00000000E+00   10.951200
  4.690  0.42959909E-02  0.18455538E-04  0.00000000E+00   10.998050
  4.700  0.41367342E-02  0.17112570E-04  0.00000000E+00   11.045000
  4.710  0.39828929E-02  0.15863436E-04  0.00000000E+00   11.092050
  4.720  0.38343030E-02  0.14701879E-04  0.00000000E+00   11.139200
  4.730  0.36908047E-02  0.13622040E-04  0.00000000E+00   11.186450
  4.740  0.35522425E-02  0.12618427E-04  0.00000000E+00   11.233800
  4.750  0.34184647E-02  0.11685901E-04  0.00000000E+00   11.281250
  4.760  0.32893234E-02  0.10819648E-04  0.00000000E+00   11.328800
  4.770  0.31646749E-02  0.10015167E-04  0.00000000E+00   11.376450
  4.780  0.30443790E-02  0.92682438E-05  0.00000000E+00   11.424200
  4.790  0.29282995E-02  0.85749378E-05  0.00000000E+00   11.472050
  4.800  0.28163034E-02  0.79315651E-05  0.00000000E+00   11.520000
  4.810  0.27082618E-02  0.73346820E-05  0.00000000E+00   11.568050
  4.820  0.26040489E-02  0.67810705E-05  0.00000000E+00   11.616200
  4.830  0.25035424E-02  0.62677245E-05  0.00000000E+00   11.664450
  4.840  0.24066235E-02  0.57918367E-05  0.00000000E+00   11.712800
  4.850  0.23131766E-02  0.53507859E-05  0.00000000E+00   11.761250
  4.860  0.22230892E-02  0.49421257E-05  0.00000000E+00   11.809800
  4.870  0.21362522E-02  0.45635734E-05  0.00000000E+00   11.858450
  4.880  0.20525593E-02  0.42129997E-05  0.00000000E+00   11.907200
  4.890  0.19719074E-02  0.38884189E-05  0.00000000E+00   11.956050
  4.900  0.18941963E-02  0.35879796E-05  0.00000000E+00   12.005000
  4.910  0.18193286E-02  0.33099565E-05  0.00000000E+00   12.054050
  4.920  0.17472098E-02  0.30527420E-05  0.00000000E+00   12.103200
  4.930  0.16777481E-02  0.28148386E-05  0.00000000E+00   12.152450
  4.940  0.16108544E-02  0.25948518E-05  0.00000000E+00   12.201800
  4.950  0.15464422E-02  0.23914833E-05  0.00000000E+00   12.251250
  4.960  0.14844275E-02  0.22035251E-05  0.00000000E+00   12.300800
  4.970  0.14247290E-02  0.20298529E-05  0.00000000E+00   12.350450
  4.980  0.13672677E-02  0.18694210E-05  0.00000000E+00   12.400200
  4.990  0.13119669E-02  0.17212572E-05  0.00000000E+00   12.450050
  5.000  0.12587523E-02  0.15844575E-05  0.00000000E+00   12.500000
  5.010  0.12075520E-02  0.14581818E-05  0.00000000E+00   12.550050
  5.020  0.11582959E-02  0.13416495E-05  0.00000000E+00   12.600200
  5.030  0.11109166E-02  0.12341356E-05  0.00000000E+00   12.650450
  5.040  0.10653483E-02  0.11349669E-05  0.00000000E+00   12.700800
  5.050  0.10215275E-02  0.10435183E-05  0.00000000E+00   12.751250
  5.060  0.97939259E-03  0.95920985E-06  0.00000000E+00   12.801800
  5.070  0.93888403E-03  0.88150322E-06  0.00000000E+00   12.852450
  5.080  0.89994401E-03  0.80989923E-06  0.00000000E+00   12.903200
  5.090  0.86251663E-03  0.74393494E-06  0.00000000E+00   12.954050
  5.100  0.82654774E-03  0.68318117E-06  0.00000000E+00   13.005000
  5.110  0.79198495E-03  0.62724017E-06  0.00000000E+00   13.056050
  5.120  0.75877756E-03  0.57574338E-06  0.00000000E+00   13.107200
  5.130  0.72687648E-03  0.52834942E-06  0.00000000E+00   13.158450
  5.140  0.69623426E-03  0.48474214E-06  0.00000000E+00   13.209800
  5.150  0.66680497E-03  0.44462887E-06  0.00000000E+00   13.261250
  5.160  0.63854422E-03  0.40773872E-06  0.00000000E+00   13.312800
  5.170  0.61140906E-03  0.37382104E-06  0.00000000E+00   13.364450
  5.180  0.58535797E-03  0.34264396E-06  0.00000000E+00   13.416200
  5.190  0.56035083E-03  0.31399306E-06  0.00000000E+00   13.468050
  5.200  0.53634886E-03  0.28767009E-06  0.00000000E+00   13.520000
  5.210  0.51331455E-03  0.26349183E-06  0.00000000E+00   13.572050
  5.220  0.49121172E-03  0.24128895E-06  0.00000000E+00   13.624200
  5.230  0.47000537E-03  0.22090504E-06  0.00000000E+00   13.676450
  5.240  0.44966171E-03  0.20219565E-06  0.00000000E+00   13.728800
  5.250  0.43014811E-03  0.18502739E-06  0.00000000E+00   13.781250
  5.260  0.41143306E-03  0.16927716E-06  0.00000000E+00   13.833800
  5.270  0.39348615E-03  0.15483135E-06  0.00000000E+00   13.886450
  5.280  0.37627801E-03  0.14158514E-06  0.00000000E+00   13.939200
  5.290  0.35978031E-03  0.12944187E-06  0.00000000E+00   13.992050
  5.300  0.34396570E-03  0.11831240E-06  0.00000000E+00   14.045000
  5.310  0.32880779E-03  0.10811456E-06  0.00000000E+00   14.098050
  5.320  0.31428115E-03  0.98772639E-07  0.00000000E+00   14.151200
  5.330  0.30036121E-03  0.90216858E-07  0.00000000E+00   14.204450
  5.340  0.28702432E-03  0.82382958E-07  0.00000000E+00   14.257800
  5.350  0.27424763E-03  0.75211764E-07  0.00000000E+00   14.311250
  5.360  0.26200916E-03  0.68648799E-07  0.00000000E+00   14.364800
  5.370  0.25028768E-03  0.62643924E-07  0.00000000E+00   14.418450
  5.380  0.23906276E-03  0.57151003E-07  0.00000000E+00   14.472200
  5.390  0.22831469E-03  0.52127600E-07  0.00000000E+00   14.526050
  5.400  0.21802451E-03  0.47534685E-07  0.00000000E+00   14.580000
  5.410  0.20817391E-03  0.43336378E-07  0.00000000E+00   14.634050
  5.420  0.19874530E-03  0.39499694E-07  0.00000000E+00   14.688200
  5.430  0.18972171E-03  0.35994328E-07  0.00000000E+00   14.742450
  5.440  0.18108682E-03  0.32792436E-07  0.00000000E+00   14.796800
  5.450  0.17282490E-03  0.29868445E-07  0.00000000E+00   14.851250
  5.460  0.16492081E-03  0.27198874E-07  0.00000000E+00   14.905800
  5.470  0.15736000E-03  0.24762170E-07  0.00000000E+00   14.960450
  5.480  0.15012844E-03  0.22538550E-07  0.00000000E+00   15.015200
  5.490  0.14321266E-03  0.20509865E-07  0.00000000E+00   15.070050
  5.500  0.13659966E-03  0.18659468E-07  0.00000000E+00   15.125000
  5.510  0.13027698E-03  0.16972092E-07  0.00000000E+00   15.180050
  5.520  0.12423262E-03  0.15433743E-07  0.00000000E+00   15.235200
  5.530  0.11845502E-03  0.14031591E-07  0.00000000E+00   15.290450
  5.540  0.11293309E-03  0.12753883E-07  0.00000000E+00   15.345800
  5.550  0.10765617E-03  0.11589851E-07  0.00000000E+00   15.401250
  5.560  0.10261400E-03  0.10529633E-07  0.00000000E+00   15.456800
  5.570  0.97796723E-04  0.95641990E-08  0.00000000E+00   15.512450
  5.580  0.93194875E-04  0.86852848E-08  0.00000000E+00   15.568200
  5.590  0.88799358E-04  0.78853259E-08  0.00000000E+00   15.624050
  5.600  0.84601430E-04  0.71574020E-08  0.00000000E+00   15.680000
  5.610  0.80592699E-04  0.64951832E-08  0.00000000E+00   15.736050
  5.620  0.76765104E-04  0.58928812E-08  0.00000000E+00   15.792200
  5.630  0.73110904E-04  0.53452043E-08  0.00000000E+00   15.848450
  5.640  0.69622668E-04  0.48473159E-08  0.00000000E+00   15.904800
  5.650  0.66293262E-04  0.43947966E-08  0.00000000E+00   15.961250
  5.660  0.63115840E-04  0.39836092E-08  0.00000000E+00   16.017800
  5.670  0.60083831E-04  0.36100667E-08  0.00000000E+00   16.074450
  5.680  0.57190931E-04  0.32708026E-08  0.00000000E+00   16.131200
  5.690  0.54431091E-04  0.29627437E-08  0.00000000E+00   16.188050
  5.700  0.51798510E-04  0.26830856E-08  0.00000000E+00   16.245000
  5.710  0.49287622E-04  0.24292697E-08  0.00000000E+00   16.302050
  5.720  0.46893092E-04  0.21989621E-08  0.00000000E+00   16.359200
  5.730  0.44609802E-04  0.19900344E-08  0.00000000E+00   16.416450
  5.740  0.42432847E-04  0.18005465E-08  0.00000000E+00   16.473800
  5.750  0.40357525E-04  0.16287299E-08  0.00000000E+00   16.531250
  5.760  0.38379329E-04  0.14729729E-08  0.00000000E+00   16.588800
  5.770  0.36493941E-04  0.13318077E-08  0.00000000E+00   16.646450
  5.780  0.34697220E-04  0.12038971E-08  0.00000000E+00   16.704200
  5.790  0.32985205E-04  0.10880237E-08  0.00000000E+00   16.762050
  5.800  0.31354095E-04  0.98307930E-09  0.00000000E+00   16.820000
  5.810  0.29800255E-04  0.88805523E-09  0.00000000E+00   16.878050
  5.820  0.28320202E-04  0.80203383E-09  0.00000000E+00   16.936200
  5.830  0.26910599E-04  0.72418034E-09  0.00000000E+00   16.994450
  5.840  0.25568254E-04  0.65373562E-09  0.00000000E+00   17.052800
  5.850  0.24290111E-04  0.59000949E-09  0.00000000E+00   17.111250
  5.860  0.23073244E-04  0.53237459E-09  0.00000000E+00   17.169800
  5.870  0.21914854E-04  0.48026082E-09  0.00000000E+00   17.228450
  5.880  0.20812262E-04  0.43315023E-09  0.00000000E+00   17.287200
  5.890  0.19762905E-04  0.39057241E-09  0.00000000E+00   17.346050
  5.900  0.18764332E-04  0.35210016E-09  0.00000000E+00   17.405000
  5.910  0.17814198E-04  0.31734567E-09  0.00000000E+00   17.464050
  5.920  0.16910262E-04  0.28595696E-09  0.00000000E+00   17.523200
  5.930  0.16050378E-04  0.25761465E-09  0.00000000E+00   17.582450
  5.940  0.15232498E-04  0.23202900E-09  0.00000000E+00   17.641800
  5.950  0.14454661E-04  0.20893723E-09  0.00000000E+00   17.701250
  5.960  0.13714996E-04  0.18810110E-09  0.00000000E+00   17.760800
  5.970  0.13011711E-04  0.16930462E-09  0.00000000E+00   17.820450
  5.980  0.12343097E-04  0.15235203E-09  0.00000000E+00   17.880200
  5.990  0.11707519E-04  0.13706601E-09  0.00000000E+00   17.940050
  6.000  0.11103418E-04  0.12328588E-09  0.00000000E+00   18.000000
  6.010  0.10529301E-04  0.11086617E-09  0.00000000E+00   18.060050
  6.020  0.99837448E-05  0.99675161E-10  0.00000000E+00   18.120200
  6.030  0.94653902E-05  0.89593611E-10  0.00000000E+00   18.180450
  6.040  0.89729386E-05  0.80513627E-10  0.00000000E+00   18.240800
  6.050  0.85051507E-05  0.72337589E-10  0.00000000E+00   18.301250
  6.060  0.80608438E-05  0.64977202E-10  0.00000000E+00   18.361800
  6.070  0.76388886E-05  0.58352619E-10  0.00000000E+00   18.422450
  6.080  0.72382080E-05  0.52391655E-10  0.00000000E+00   18.483200
  6.090  0.68577740E-05  0.47029064E-10  0.00000000E+00   18.544050
  6.100  0.64966060E-05  0.42205889E-10  0.00000000E+00   18.605000
  6.110  0.61537684E-05  0.37868866E-10  0.00000000E+00   18.666050
  6.120  0.58283693E-05  0.33969889E-10  0.00000000E+00   18.727200
  6.130  0.55195577E-05  0.30465517E-10  0.00000000E+00   18.788450
  6.140  0.52265225E-05  0.27316537E-10  0.00000000E+00   18.849800
  6.150  0.49484901E-05  0.24487555E-10  0.00000000E+00   18.911250
  6.160  0.46847235E-05  0.21946634E-10  0.00000000E+00   18.972800
  6.170  0.44345198E-05  0.19664966E-10  0.00000000E+00   19.034450
  6.180  0.41972094E-05  0.17616567E-10  0.00000000E+00   19.096200
  6.190  0.39721541E-05  0.15778009E-10  0.00000000E+00   19.158050
  6.200  0.37587461E-05  0.14128172E-10  0.00000000E+00   19.220000
  6.210  0.35564061E-05  0.12648025E-10  0.00000000E+00   19.282050
  6.220  0.33645825E-05  0.11320416E-10  0.00000000E+00   19.344200
  6.230  0.31827499E-05  0.10129897E-10  0.00000000E+00   19.406450
  6.240  0.30104080E-05  0.90625564E-11  0.00000000E+00   19.468800
  6.250  0.28470805E-05  0.81058671E-11  0.00000000E+00   19.531250
  6.260  0.26923137E-05  0.72485533E-11  0.00000000E+00   19.593800
  6.270  0.25456762E-05  0.64804674E-11  0.00000000E+00   19.656450
  6.280  0.24067570E-05  0.57924794E-11  0.00000000E+00   19.719200
  6.290  0.22751652E-05  0.51763767E-11  0.00000000E+00   19.782050
  6.300  0.21505287E-05  0.46247738E-11  0.00000000E+00   19.845000
  6.310  0.20324936E-05  0.41310304E-11  0.00000000E+00   19.908050
  6.320  0.19207233E-05  0.36891780E-11  0.00000000E+00   19.971200
  6.330  0.18148974E-05  0.32938527E-11  0.00000000E+00   20.034450
  6.340  0.17147115E-05  0.29402356E-11  0.00000000E+00   20.097800
  6.350  0.16198759E-05  0.26239980E-11  0.00000000E+00   20.161250
  6.360  0.15301153E-05  0.23412528E-11  0.00000000E+00   20.224800
  6.370  0.14451679E-05  0.20885103E-11  0.00000000E+00   20.288450
  6.380  0.13647850E-05  0.18626380E-11  0.00000000E+00   20.352200
  6.390  0.12887300E-05  0.16608249E-11  0.00000000E+00   20.416050
  6.400  0.12167782E-05  0.14805491E-11  0.00000000E+00   20.480000
  6.410  0.11487161E-05  0.13195487E-11  0.00000000E+00   20.544050
  6.420  0.10843409E-05  0.11757952E-11  0.00000000E+00   20.608200
  6.430  0.10234598E-05  0.10474701E-11  0.00000000E+00   20.672450
  6.440  0.96588994E-06  0.93294337E-12  0.00000000E+00   20.736800
  6.450  0.91145735E-06  0.83075450E-12  0.00000000E+00   20.801250
  6.460  0.85999704E-06  0.73959490E-12  0.00000000E+00   20.865800
  6.470  0.81135229E-06  0.65829254E-12  0.00000000E+00   20.930450
  6.480  0.76537435E-06  0.58579790E-12  0.00000000E+00   20.995200
  6.490  0.72192202E-06  0.52117140E-12  0.00000000E+00   21.060050
  6.500  0.68086126E-06  0.46357206E-12  0.00000000E+00   21.125000
  6.510  0.64206491E-06  0.41224735E-12  0.00000000E+00   21.190050
  6.520  0.60541230E-06  0.36652405E-12  0.00000000E+00   21.255200
  6.530  0.57078893E-06  0.32580001E-12  0.00000000E+00   21.320450
  6.540  0.53808622E-06  0.28953678E-12  0.00000000E+00   21.385800
  6.550  0.50720115E-06  0.25725301E-12  0.00000000E+00   21.451250
  6.560  0.47803605E-06  0.22851846E-12  0.00000000E+00   21.516800
  6.570  0.45049827E-06  0.20294869E-12  0.00000000E+00   21.582450
  6.580  0.42450000E-06  0.18020025E-12  0.00000000E+00   21.648200
  6.590  0.39995797E-06  0.15996638E-12  0.00000000E+00   21.714050
  6.600  0.37679326E-06  0.14197316E-12  0.00000000E+00   21.780000
  6.610  0.35493108E-06  0.12597607E-12  0.00000000E+00   21.846050
  6.620  0.33430053E-06  0.11175685E-12  0.00000000E+00   21.912200
  6.630  0.31483446E-06  0.99120740E-13  0.00000000E+00   21.978450
  6.640  0.29646924E-06  0.87894010E-13  0.00000000E+00   22.044800
  6.650  0.27914458E-06  0.77921696E-13  0.00000000E+00   22.111250
  6.660  0.26280339E-06  0.69065620E-13  0.00000000E+00   22.177800
  6.670  0.24739159E-06  0.61202599E-13  0.00000000E+00   22.244450
  6.680  0.23285799E-06  0.54222842E-13  0.00000000E+00   22.311200
  6.690  0.21915410E-06  0.48028518E-13  0.00000000E+00   22.378050
  6.700  0.20623402E-06  0.42532470E-13  0.00000000E+00   22.445000
  6.710  0.19405431E-06  0.37657074E-13  0.00000000E+00   22.512050
  6.720  0.18257384E-06  0.33333208E-13  0.00000000E+00   22.579200
  6.730  0.17175371E-06  0.29499337E-13  0.00000000E+00   22.646450
  6.740  0.16155709E-06  0.26100693E-13  0.00000000E+00   22.713800
  6.750  0.15194914E-06  0.23088540E-13  0.00000000E+00   22.781250
  6.760  0.14289690E-06  0.20419523E-13  0.00000000E+00   22.848800
  6.770  0.13436920E-06  0.18055081E-13  0.00000000E+00   22.916450
  6.780  0.12633655E-06  0.15960924E-13  0.00000000E+00   22.984200
  6.790  0.11877108E-06  0.14106568E-13  0.00000000E+00   23.052050
  6.800  0.11164641E-06  0.12464921E-13  0.00000000E+00   23.120000
  6.810  0.10493763E-06  0.11011906E-13  0.00000000E+00   23.188050
  6.820  0.98621173E-07  0.97261358E-14  0.00000000E+00   23.256200
  6.830  0.92674770E-07  0.85886130E-14  0.00000000E+00   23.324450
  6.840  0.87077374E-07  0.75824690E-14  0.00000000E+00   23.392800
  6.850  0.81809096E-07  0.66927281E-14  0.00000000E+00   23.461250
  6.860  0.76851145E-07  0.59060984E-14  0.00000000E+00   23.529800
  6.870  0.72185768E-07  0.52107851E-14  0.00000000E+00   23.598450
  6.880  0.67796196E-07  0.45963242E-14  0.00000000E+00   23.667200
  6.890  0.63666591E-07  0.40534348E-14  0.00000000E+00   23.736050
  6.900  0.59781993E-07  0.35738867E-14  0.00000000E+00   23.805000
  6.910  0.56128280E-07  0.31503838E-14  0.00000000E+00   23.874050
  6.920  0.52692115E-07  0.27764589E-14  0.00000000E+00   23.943200
  6.930  0.49460909E-07  0.24463815E-14  0.00000000E+00   24.012450
  6.940  0.46422780E-07  0.21550745E-14  0.00000000E+00   24.081800
  6.950  0.43566512E-07  0.18980409E-14  0.00000000E+00   24.151250
  6.960  0.40881521E-07  0.16712987E-14  0.00000000E+00   24.220800
  6.970  0.38357820E-07  0.14713223E-14  0.00000000E+00   24.290450
  6.980  0.35985987E-07  0.12949913E-14  0.00000000E+00   24.360200
  6.990  0.33757134E-07  0.11395441E-14  0.00000000E+00   24.430050
  7.000  0.31662877E-07  0.10025378E-14  0.00000000E+00   24.500000
  7.010  0.29695309E-07  0.88181140E-15  0.00000000E+00   24.570050
  7.020  0.27846974E-07  0.77545398E-15  0.00000000E+00   24.640200
  7.030  0.26110841E-07  0.68177604E-15  0.00000000E+00   24.710450
  7.040  0.24480283E-07  0.59928423E-15  0.00000000E+00   24.780800
  7.050  0.22949050E-07  0.52665888E-15  0.00000000E+00   24.851250
  7.060  0.21511253E-07  0.46273401E-15  0.00000000E+00   24.921800
  7.070  0.20161343E-07  0.40647976E-15  0.00000000E+00   24.992450
  7.080  0.18894089E-07  0.35698662E-15  0.00000000E+00   25.063200
  7.090  0.17704564E-07  0.31345159E-15  0.00000000E+00   25.134050
  7.100  0.16588124E-07  0.27516587E-15  0.00000000E+00   25.205000
  7.110  0.15540397E-07  0.24150395E-15  0.00000000E+00   25.276050
  7.120  0.14557264E-07  0.21191394E-15  0.00000000E+00   25.347200
  7.130  0.13634845E-07  0.18590900E-15  0.00000000E+00   25.418450
  7.140  0.12769488E-07  0.16305983E-15  0.00000000E+00   25.489800
  7.150  0.11957754E-07  0.14298787E-15  0.00000000E+00   25.561250
  7.160  0.11196404E-07  0.12535946E-15  0.00000000E+00   25.632800
  7.170  0.10482391E-07  0.10988053E-15  0.00000000E+00   25.704450
  7.180  0.98128476E-08  0.96291979E-16  0.00000000E+00   25.776200
  7.190  0.91850732E-08  0.84365570E-16  0.00000000E+00   25.848050
  7.200  0.85965280E-08  0.73900294E-16  0.00000000E+00   25.920000
  7.210  0.80448221E-08  0.64719162E-16  0.00000000E+00   25.992050
  7.220  0.75277072E-08  0.56666376E-16  0.00000000E+00   26.064200
  7.230  0.70430687E-08  0.49604816E-16  0.00000000E+00   26.136450
  7.240  0.65889174E-08  0.43413832E-16  0.00000000E+00   26.208800
  7.250  0.61633829E-08  0.37987289E-16  0.00000000E+00   26.281250
  7.260  0.57647064E-08  0.33231840E-16  0.00000000E+00   26.353800
  7.270  0.53912343E-08  0.29065408E-16  0.00000000E+00   26.426450
  7.280  0.50414121E-08  0.25415836E-16  0.00000000E+00   26.499200
  7.290  0.47137787E-08  0.22219710E-16  0.00000000E+00   26.572050
  7.300  0.44069607E-08  0.19421302E-16  0.00000000E+00   26.645000
  7.310  0.41196676E-08  0.16971661E-16  0.00000000E+00   26.718050
  7.320  0.38506868E-08  0.14827789E-16  0.00000000E+00   26.791200
  7.330  0.35988791E-08  0.12951931E-16  0.00000000E+00   26.864450
  7.340  0.33631741E-08  0.11310940E-16  0.00000000E+00   26.937800
  7.350  0.31425667E-08  0.98757255E-17  0.00000000E+00   27.011250
  7.360  0.29361127E-08  0.86207579E-17  0.00000000E+00   27.084800
  7.370  0.27429255E-08  0.75236405E-17  0.00000000E+00   27.158450
  7.380  0.25621727E-08  0.65647289E-17  0.00000000E+00   27.232200
  7.390  0.23930726E-08  0.57267964E-17  0.00000000E+00   27.306050
  7.400  0.22348916E-08  0.49947403E-17  0.00000000E+00   27.380000
  7.410  0.20869409E-08  0.43553223E-17  0.00000000E+00   27.454050
  7.420  0.19485743E-08  0.37969419E-17  0.00000000E+00   27.528200
  7.430  0.18191853E-08  0.33094351E-17  0.00000000E+00   27.602450
  7.440  0.16982047E-08  0.28838993E-17  0.00000000E+00   27.676800
  7.450  0.15850987E-08  0.25125378E-17  0.00000000E+00   27.751250
  7.460  0.14793663E-08  0.21885248E-17  0.00000000E+00   27.825800
  7.470  0.13805379E-08  0.19058850E-17  0.00000000E+00   27.900450
  7.480  0.12881728E-08  0.16593892E-17  0.00000000E+00   27.975200
  7.490  0.12018579E-08  0.14444624E-17  0.00000000E+00   28.050050
  7.500  0.11212057E-08  0.12571023E-17  0.00000000E+00   28.125000
  7.510  0.10458532E-08  0.10938089E-17  0.00000000E+00   28.200050
  7.520  0.97545976E-09  0.95152175E-18  0.00000000E+00   28.275200
  7.530  0.90970636E-09  0.82756565E-18  0.00000000E+00   28.350450
  7.540  0.84829390E-09  0.71960254E-18  0.00000000E+00   28.425800
  7.550  0.79094213E-09  0.62558946E-18  0.00000000E+00   28.501250
  7.560  0.73738847E-09  0.54374176E-18  0.00000000E+00   28.576800
  7.570  0.68738689E-09  0.47250074E-18  0.00000000E+00   28.652450
  7.580  0.64070695E-09  0.41050540E-18  0.00000000E+00   28.728200
  7.590  0.59713278E-09  0.35656756E-18  0.00000000E+00   28.804050
  7.600  0.55646223E-09  0.30965022E-18  0.00000000E+00   28.880000
  7.610  0.51850600E-09  0.26884847E-18  0.00000000E+00   28.956050
  7.620  0.48308683E-09  0.23337288E-18  0.00000000E+00   29.032200
  7.630  0.45003878E-09  0.20253490E-18  0.00000000E+00   29.108450
  7.640  0.41920651E-09  0.17573409E-18  0.00000000E+00   29.184800
  7.650  0.39044462E-09  0.15244700E-18  0.00000000E+00   29.261250
  7.660  0.36361704E-09  0.13221735E-18  0.00000000E+00   29.337800
  7.670  0.33859643E-09  0.11464754E-18  0.00000000E+00   29.414450
  7.680  0.31526364E-09  0.99391166E-19  0.00000000E+00   29.491200
  7.690  0.29350723E-09  0.86146492E-19  0.00000000E+00   29.568050
  7.700  0.27322290E-09  0.74650753E-19  0.00000000E+00   29.645000
  7.710  0.25431314E-09  0.64675172E-19  0.00000000E+00   29.722050
  7.720  0.23668673E-09  0.56020607E-19  0.00000000E+00   29.799200
  7.730  0.22025838E-09  0.48513753E-19  0.00000000E+00   29.876450
  7.740  0.20494833E-09  0.42003820E-19  0.00000000E+00   29.953800
  7.750  0.19068204E-09  0.36359640E-19  0.00000000E+00   30.031250
  7.760  0.17738979E-09  0.31467139E-19  0.00000000E+00   30.108800
  7.770  0.16500645E-09  0.27227129E-19  0.00000000E+00   30.186450
  7.780  0.15347113E-09  0.23553387E-19  0.00000000E+00   30.264200
  7.790  0.14272692E-09  0.20370975E-19  0.00000000E+00   30.342050
  7.800  0.13272069E-09  0.17614780E-19  0.00000000E+00   30.420000
  7.810  0.12340274E-09  0.15228237E-19  0.00000000E+00   30.498050
  7.820  0.11472670E-09  0.13162216E-19  0.00000000E+00   30.576200
  7.830  0.10664923E-09  0.11374057E-19  0.00000000E+00   30.654450
  7.840  0.99129844E-10  0.98267260E-20  0.00000000E+00   30.732800
  7.850  0.92130761E-10  0.84880771E-20  0.00000000E+00   30.811250
  7.860  0.85616688E-10  0.73302173E-20  0.00000000E+00   30.889800
  7.870  0.79554680E-10  0.63289471E-20  0.00000000E+00   30.968450
  7.880  0.73913980E-10  0.54632764E-20  0.00000000E+00   31.047200
  7.890  0.68665881E-10  0.47150032E-20  0.00000000E+00   31.126050
  7.900  0.63783591E-10  0.40683465E-20  0.00000000E+00   31.205000
  7.910  0.59242109E-10  0.35096275E-20  0.00000000E+00   31.284050
  7.920  0.55018106E-10  0.30269920E-20  0.00000000E+00   31.363200
  7.930  0.51089818E-10  0.26101695E-20  0.00000000E+00   31.442450
  7.940  0.47436940E-10  0.22502632E-20  0.00000000E+00   31.521800
  7.950  0.44040534E-10  0.19395687E-20  0.00000000E+00   31.601250
  7.960  0.40882939E-10  0.16714147E-20  0.00000000E+00   31.680800
  7.970  0.37947682E-10  0.14400266E-20  0.00000000E+00   31.760450
  7.980  0.35219406E-10  0.12404066E-20  0.00000000E+00   31.840200
  7.990  0.32683792E-10  0.10682303E-20  0.00000000E+00   31.920050
  8.000  0.30327492E-10  0.91975678E-21  0.00000000E+00   32.000000
  8.010  0.28138064E-10  0.79175063E-21  0.00000000E+00   32.080050
  8.020  0.26103911E-10  0.68141416E-21  0.00000000E+00   32.160200
  8.030  0.24214227E-10  0.58632880E-21  0.00000000E+00   32.240450
  8.040  0.22458944E-10  0.50440416E-21  0.00000000E+00   32.320800
  8.050  0.20828679E-10  0.43383386E-21  0.00000000E+00   32.401250
  8.060  0.19314693E-10  0.37305737E-21  0.00000000E+00   32.481800
  8.070  0.17908846E-10  0.32072676E-21  0.00000000E+00   32.562450
  8.080  0.16603555E-10  0.27567804E-21  0.00000000E+00   32.643200
  8.090  0.15391760E-10  0.23690629E-21  0.00000000E+00   32.724050
  8.100  0.14266887E-10  0.20354406E-21  0.00000000E+00   32.805000
  8.110  0.13222814E-10  0.17484280E-21  0.00000000E+00   32.886050
  8.120  0.12253842E-10  0.15015664E-21  0.00000000E+00   32.967200
  8.130  0.11354667E-10  0.12892846E-21  0.00000000E+00   33.048450
  8.140  0.10520352E-10  0.11067782E-21  0.00000000E+00   33.129800
  8.150  0.97463036E-11  0.94990435E-22  0.00000000E+00   33.211250
  8.160  0.90282453E-11  0.81509213E-22  0.00000000E+00   33.292800
  8.170  0.83621997E-11  0.69926384E-22  0.00000000E+00   33.374450
  8.180  0.77444665E-11  0.59976761E-22  0.00000000E+00   33.456200
  8.190  0.71716033E-11  0.51431894E-22  0.00000000E+00   33.538050
  8.200  0.66404087E-11  0.44095028E-22  0.00000000E+00   33.620000
  8.210  0.61479052E-11  0.37796739E-22  0.00000000E+00   33.702050
  8.220  0.56913242E-11  0.32391171E-22  0.00000000E+00   33.784200
  8.230  0.52680915E-11  0.27752788E-22  0.00000000E+00   33.866450
  8.240  0.48758138E-11  0.23773560E-22  0.00000000E+00   33.948800
  8.250  0.45122666E-11  0.20360550E-22  0.00000000E+00   34.031250
  8.260  0.41753821E-11  0.17433816E-22  0.00000000E+00   34.113800
  8.270  0.38632387E-11  0.14924613E-22  0.00000000E+00   34.196450
  8.280  0.35740508E-11  0.12773839E-22  0.00000000E+00   34.279200
  8.290  0.33061591E-11  0.10930688E-22  0.00000000E+00   34.362050
  8.300  0.30580223E-11  0.93515005E-23  0.00000000E+00   34.445000
  8.310  0.28282085E-11  0.79987633E-23  0.00000000E+00   34.528050
  8.320  0.26153877E-11  0.68402528E-23  0.00000000E+00   34.611200
  8.330  0.24183247E-11  0.58482945E-23  0.00000000E+00   34.694450
  8.340  0.22358726E-11  0.49991263E-23  0.00000000E+00   34.777800
  8.350  0.20669663E-11  0.42723496E-23  0.00000000E+00   34.861250
  8.360  0.19106170E-11  0.36504573E-23  0.00000000E+00   34.944800
  8.370  0.17659069E-11  0.31184270E-23  0.00000000E+00   35.028450
